,sm_milford_1_weekday,sm_milford_10_weekday,sm_milford_11_weekday,sm_milford_12_weekday,sm_milford_13_weekday,sm_milford_14_weekday,sm_milford_15_weekday,sm_milford_16_weekday,sm_milford_17_weekday,sm_milford_18_weekday,sm_milford_19_weekday,sm_milford_2_weekday,sm_milford_20_weekday,sm_milford_21_weekday,sm_milford_3_weekday,sm_milford_4_weekday,sm_milford_5_weekday,sm_milford_6_weekday,sm_milford_7_weekday,sm_milford_8_weekday,sm_milford_9_weekday,sm_milford_1_weekend,sm_milford_10_weekend,sm_milford_11_weekend,sm_milford_12_weekend,sm_milford_13_weekend,sm_milford_14_weekend,sm_milford_15_weekend,sm_milford_16_weekend,sm_milford_17_weekend,sm_milford_18_weekend,sm_milford_19_weekend,sm_milford_2_weekend,sm_milford_20_weekend,sm_milford_21_weekend,sm_milford_3_weekend,sm_milford_4_weekend,sm_milford_5_weekend,sm_milford_6_weekend,sm_milford_7_weekend,sm_milford_8_weekend,sm_milford_9_weekend
1985-08-30 15:30:00,0.005489103898373783,0.010079236329542917,0.004752802981917664,0.019044316171386303,0.01681624262516329,0.0010279365340453443,0.009601584907739488,0.0086265910719589,0.0012126381181447887,0.014501546116706933,0.0037151318592134304,0.00807089955475604,0.028940874591692804,0.01682156101911787,0.007839864221418141,0.02438292004527182,0.010860751096468554,0.013037001128680456,0.009616165626278438,0.01560368509359868,0.004822358730098797,0.005697319680802601,0.014923411568315254,0.007379268860660165,0.014638779740778641,0.016788557531449987,0.015028933212965237,0.009681295411391738,0.010653589675557212,0.015331281860480822,0.01432399093430299,0.010868768968223837,0.005267778313707823,0.02190840763537395,0.017527426215079675,0.007093307219768214,0.026184492338760433,0.018577490159661904,0.009709417438122755,0.018586614260491872,0.02167085124883072,0.03033683931012388
1985-08-30 16:00:00,0.005940130259167146,0.012232463402998685,0.005702247290580738,0.01919715581676308,0.017993891021354295,0.0014778783774902942,0.010812345352200074,0.008943578975747055,0.0014403649047942386,0.014683204114074994,0.0052990450310900685,0.010615262649820642,0.02847439197288692,0.018568303716117725,0.009276144320709737,0.025005966701950308,0.011766624393646504,0.013746565596225772,0.01078092252385736,0.01584179674950596,0.006976263534910548,0.006488331527101562,0.01722190564800498,0.007162266221337322,0.013935031068277943,0.016667175653077917,0.01704128452325851,0.008894097530423688,0.010735255621641335,0.016013116832427215,0.015486065738518042,0.011298689619804226,0.007319261140829187,0.022343769837981094,0.017057125911155973,0.007019350241554429,0.025056780269789025,0.01712789426918171,0.011142467381663697,0.018631336939255776,0.02306794106037801,0.02829953895454185
1985-08-30 16:30:00,0.006869882572199753,0.01338967217383733,0.006819477377283325,0.019301463996492813,0.01757557779611614,0.001798701998180463,0.011099036787838001,0.00935058165400687,0.0020834491898492923,0.01623563379522258,0.006375805334155446,0.012009468000089221,0.02647132025461993,0.020339213602787405,0.010738968251179941,0.025705314286805572,0.0134512575379168,0.018610399422496916,0.011385597156465466,0.01620099494745364,0.008867556393642433,0.006685105792573665,0.019609051219890428,0.006559324613554577,0.013216529680464847,0.017409616876255887,0.017040055115848773,0.012249306662081468,0.009997953829939319,0.015684613108073807,0.016561255950201727,0.010738143109686855,0.009676762025404552,0.020464717737298736,0.017484000198681196,0.006551093116192231,0.024497055151321168,0.014382629151756168,0.01186044335499393,0.018139863795213512,0.02328080900104823,0.026141875831122124
1985-08-30 17:00:00,0.008105035576144073,0.015117603230823038,0.00723199531453249,0.019464039205683726,0.016674418205023054,0.0019258879677556398,0.011771933253580637,0.009936190243349102,0.003332185459840771,0.017161279747606714,0.007626251702595964,0.014669333825495973,0.025935155988763635,0.02253324737292348,0.012755317597160174,0.027141333497708833,0.017760900001099436,0.016782526853724316,0.011789117202186561,0.015046977365008846,0.010516027117506196,0.006624024972455581,0.020241023667703462,0.006191432267332419,0.01389861434410011,0.0162165381017434,0.01827259988853403,0.019114678568805422,0.01047415674275791,0.01536311678209299,0.01597900914248431,0.011890693193601424,0.01046303139002924,0.017452903855050623,0.018494112687246583,0.0077890615925013205,0.024831048657758273,0.015880568208444298,0.010870879183404736,0.017147032515619037,0.02398536494398879,0.02206652359497272
1985-08-30 17:30:00,0.008438776256374837,0.015664541516780348,0.008099342105045985,0.020075362546952538,0.015713256184903303,0.002299834619917933,0.012596820888583354,0.011292074961870558,0.006077723022711537,0.01782101076412421,0.008116605092117951,0.016503174226650215,0.02541119554731134,0.023582298970955748,0.01588853563734885,0.02863044903272386,0.021034267109205338,0.014979214703267359,0.012659486854559482,0.01510278999941985,0.01276421471502328,0.0062217557604970445,0.02045896109706136,0.005779965949379471,0.013657741644004818,0.016024109619366934,0.017793161697025633,0.021190079066013064,0.010941380611393372,0.01371778557461293,0.017334911964963975,0.013594948658394439,0.01346579121222082,0.016896563121768356,0.01866698454154843,0.008298735925091158,0.025161646652075053,0.015507645911506922,0.010982353087618146,0.01692997278645922,0.022351776544140552,0.023996491394682275
1985-08-30 18:00:00,0.00885353739589645,0.015015089188130638,0.009177616790125872,0.019165463318406403,0.014143024878721287,0.002346737148703604,0.012542113602176852,0.0119177876664175,0.009578838914022558,0.017677977701277953,0.008808830378130319,0.015918655342905264,0.02345585578790371,0.02231369229288934,0.018643169044137667,0.028743557183959687,0.024193755949693307,0.013564879480202015,0.01276671505335639,0.014434070162197382,0.014184063621355419,0.006087945273532208,0.018488291322827994,0.005004171354934765,0.01479320873204355,0.015324632538839793,0.017359670824419367,0.02280203481262478,0.0112611892428016,0.012782284002427854,0.017964809443377663,0.014829016216679012,0.013634831069628544,0.018918731322487684,0.01780729393408851,0.010107337807465049,0.025114708321772657,0.01602923459040713,0.007847876326743865,0.01741661071888996,0.020325693807182067,0.02445918193205881
1985-08-30 18:30:00,0.008524421969638615,0.013404431461730957,0.009355458548034361,0.018031224883538494,0.013194796790844173,0.0032061497335116426,0.0144682753218804,0.011725849011592383,0.012818936573074903,0.01676603155329197,0.009917615298856415,0.01640699276586669,0.022659579796615904,0.020682603110553942,0.020507549185409535,0.02744261615052067,0.024358880249786396,0.012009166457030361,0.01385660211750751,0.014584971409895666,0.01706333391044858,0.006769280073148327,0.017298474674054605,0.004985549082788597,0.01547040075193716,0.012097344627252513,0.0180729186602988,0.021154946778223167,0.011287942333054973,0.011949466920280876,0.019727880433413666,0.01737470447843103,0.0142998089048284,0.021227754044986807,0.017430892928837052,0.012950263861247147,0.02434044058667801,0.018115895139572083,0.00893279080258469,0.01738924424682325,0.02187698475059969,0.02443438311804805
1985-08-30 19:00:00,0.009043992304818529,0.0109374349984078,0.00870466547461505,0.016655411643450652,0.012405908638037696,0.004190949792997844,0.016598924415301232,0.010076797038028228,0.015299025262998983,0.01588707691580997,0.011025358544504874,0.017136716682890192,0.02251289156622317,0.019458782485060503,0.020173805415170144,0.02545734838425258,0.02186523919211948,0.015153473648306638,0.015348844962935655,0.015640482326623007,0.019207960034143837,0.009905125276922432,0.016430377434847016,0.004898171002525877,0.01780445922633795,0.01140043960996568,0.01738778427784155,0.017031985584363318,0.01004319089683868,0.010746746460494309,0.02045202383260099,0.017811604026881978,0.015092254355265268,0.021126739855907718,0.016379432220706362,0.015185436485954024,0.02311916029781253,0.016804808647906035,0.01047058101680202,0.01975743468744261,0.022459613867919274,0.025383959629185802
1985-08-30 19:30:00,0.010789927437969684,0.008700789343523314,0.006910165053124619,0.01432909889804005,0.0112088111149879,0.0048003195936036505,0.015862750740378042,0.00839923710176255,0.016603580700350277,0.015548823904398199,0.010483098103696293,0.019886502447892744,0.02211174281566123,0.01826723854232737,0.017728456106848943,0.023591360941784954,0.020102746643172423,0.013001934033802589,0.0176917283602609,0.016519276256219455,0.019821431977248977,0.011962582891223535,0.01421168967062281,0.004863204974569589,0.018480409370031693,0.00969567249468025,0.0170856971058147,0.015151094601748396,0.009719377625818808,0.011463981347474717,0.020520254445358724,0.01843377562875813,0.0158516600692392,0.019992397888637846,0.01619734743591901,0.01626657228768672,0.023013080534470477,0.018187940239774294,0.009746022964091978,0.02235360365767344,0.022716004278106258,0.021386789747064747
1985-08-30 20:00:00,0.012851914958454981,0.007939413815775492,0.005245413803486422,0.011970116826919138,0.009896404447270739,0.005879686408488318,0.014804530716827823,0.008370907485176965,0.01626667890508484,0.016252358255916286,0.009928533842325678,0.021905234606846496,0.022220814960578983,0.01947150767069419,0.015244341575374583,0.02315013889665045,0.01702963817550297,0.013227850851715255,0.019648018528077574,0.019355012538540415,0.020828577923662873,0.013748634841163204,0.014985249774996332,0.004873588913680768,0.018604748727231665,0.009209620507639887,0.016562205935676467,0.013834983145498816,0.00929744435540448,0.011376178057403872,0.020726015628912953,0.017349648043364026,0.015877010804674546,0.01950478705383027,0.01570102789399012,0.0161013559360087,0.024203444792500736,0.017888496659209104,0.010720134525968032,0.02441432028892464,0.023842037207093714,0.019583849495172584
1985-08-30 20:30:00,0.013298637314045382,0.008376693541585033,0.004283571877613144,0.010222787913893128,0.008436619582219047,0.007843017031448317,0.011230312160601146,0.0092581602042332,0.01649499878155443,0.016121361838002172,0.00817851684324692,0.02095168867937102,0.022394052558754957,0.020547397801405368,0.012381495264015335,0.02420717626651976,0.01567443230049205,0.011001158780656372,0.020144809240297185,0.022047702561712082,0.020763186959898566,0.015109321598393568,0.014951303949791741,0.005288095479121172,0.017603262773902048,0.008697864090925034,0.015661926815610124,0.012285550168813067,0.008997860375991318,0.010511214937162098,0.01780264580291766,0.014428323417059248,0.013217395620237597,0.016983362565294452,0.015164057558403794,0.013526891305960966,0.02530824321964058,0.016524814582938377,0.009570072058535046,0.02584239880451151,0.022566954263882336,0.018790512535510742
1985-08-30 21:00:00,0.01237077189578624,0.009267687390685933,0.004045080384123328,0.00956851174946857,0.007220512035558837,0.009239103998020349,0.007186488772625708,0.010472478319854898,0.016037691890438223,0.015096899135299857,0.0057381608506872055,0.016910147126646572,0.020991384004704457,0.02156766224876629,0.010303927970816714,0.023653827187585425,0.013922143084736972,0.007675281958636121,0.019608331219550128,0.02263119177744489,0.01749375642830414,0.011835323493348173,0.015112775477052238,0.004553693718364533,0.015003285406870752,0.008267382787917015,0.014516858245427129,0.009100723692609409,0.011117406167830617,0.010155559911233259,0.01678562836639614,0.01290121199047513,0.011510229217121973,0.01567274898641282,0.015859030929182952,0.010824739875220582,0.025007134578945815,0.01609637046381005,0.0076758537682319805,0.023720647121369537,0.020704451086322597,0.017349420026429613
1985-08-30 21:30:00,0.010466866422708561,0.010508749087731774,0.004507916298089988,0.008908385766880215,0.007057480644562736,0.011414099192484806,0.0051974904998973144,0.011618680054285218,0.014755494182359205,0.013226559025422326,0.004697827597102168,0.011447003673968085,0.018865505285094942,0.023894008353495325,0.008046075457487914,0.022215562453475033,0.012034795694775818,0.008844013398852239,0.016944955348460432,0.022214070254385224,0.014656884474533824,0.00994682340799772,0.017465973555758164,0.0036929307675120375,0.012995683170959116,0.008179075077432822,0.013193212954564383,0.007488741278640808,0.010565749450376067,0.010304664017056687,0.014103805422307403,0.010866597212208557,0.007633826607403683,0.015234186096060299,0.01581522189844578,0.008813497634637417,0.02277007383572412,0.014153017852499457,0.00717818750609433,0.021665030529213494,0.02038179094239702,0.0176128288584499
1985-08-30 22:00:00,0.008896172114345359,0.012223212551431904,0.004781575410311557,0.012972873220988222,0.006790036361539228,0.013189559584642942,0.003930813085149785,0.011808605680868625,0.013212209263998803,0.0116576472102637,0.0035542372149792584,0.007247064336670377,0.0158064376976876,0.025164215454786563,0.006072946468638441,0.01941916871679463,0.010377297058910866,0.007120255592362224,0.015957052826189103,0.01976182690866745,0.011419910136480896,0.008964759794780664,0.01712978921495724,0.003563982042809149,0.012739806327982158,0.007100735875641489,0.011805522057917765,0.005965311808451778,0.010887027186357052,0.01063994430290444,0.011951860959876257,0.008705256251238663,0.004663794439470463,0.011548270065172629,0.01760929176111946,0.00670072780907355,0.019114259117608258,0.013321038292843678,0.006926243824837656,0.02016491811321261,0.019010426555420082,0.016410479324050316
1985-08-30 22:30:00,0.007470697208232992,0.01338748019681589,0.006226031480355584,0.020708522233188066,0.005909555466960555,0.011387293367823762,0.003419002845607433,0.010778537654000041,0.010753854144140786,0.009525617681379123,0.0024757342402741394,0.004007989307900019,0.011758239853054277,0.02646006025910756,0.004494830957003005,0.01648774026697015,0.007914262202957939,0.005329105781679916,0.01504597167556559,0.016223934628737585,0.006479349907144737,0.006352970145581479,0.015679292881879803,0.0031844819236217453,0.01800716927133446,0.0067050896110998695,0.009258850082533385,0.004406010835033871,0.01083045526167555,0.009586314255005753,0.01008281342969004,0.00731435082847216,0.0030387151151037243,0.010507400729249194,0.0200477458611379,0.0054900254417399545,0.015573483785245808,0.010666929264278681,0.005995460375721323,0.02105486467536822,0.017010261701390503,0.013895342390451891
1985-08-30 23:00:00,0.005976317846790481,0.01263939729873656,0.00748023598226822,0.023239340216807104,0.004979660157179968,0.009479328287658143,0.003366184380094425,0.01024175412646477,0.008332104957108913,0.007605501292927714,0.001801757191778505,0.002278012876671202,0.007893589800383627,0.025675264014176774,0.002841870213338243,0.01497773236828897,0.006520784974853391,0.006140667139138961,0.013403902950792423,0.015335989525007586,0.004452377710371647,0.005398729419866721,0.013687369095945338,0.0051086326504255035,0.023941950215818797,0.005674925124887846,0.007315258654301951,0.0036830097206152347,0.009176830447629968,0.007615070639566896,0.007692473593363307,0.005670877396745622,0.002123049963097366,0.00834108296963696,0.023329044293716048,0.003985596608398148,0.014129273879300642,0.008743339987978261,0.005808312387546931,0.019981792877054018,0.015537879586236807,0.008890729303580374
1985-08-30 23:30:00,0.004683860301197732,0.009861050406340544,0.007011012401147922,0.02283433241978353,0.003641158601019644,0.006890946697206539,0.003443003826711992,0.008234580079365067,0.00592510612246875,0.005452195553642375,0.001487321413343604,0.0013634046007084163,0.004750223894456854,0.023154368493555063,0.00228500012556728,0.018064894107608774,0.005215005105447017,0.012601857632109623,0.012141938698794128,0.012749225346332603,0.0029136847356447952,0.0036886857914429578,0.009975310171054214,0.00653484962878346,0.02578280307239818,0.0044516196156654236,0.005266939389453332,0.0031534860996571493,0.007594655135372122,0.0043996137147371325,0.005836877384524603,0.003939098638698765,0.0015841528948492343,0.005711087512997358,0.02568558363077704,0.0030783672370480915,0.01637739618040502,0.007170656821677428,0.013193046872499403,0.01755649668443471,0.012820871826711376,0.005744177162192252
